                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                 1.3219,                 1.1131,                   1.55,                0.62737,                0.37062,                0.36114,                0.17552,                 1.9785,                 1.6766,                 2.6661,             0.00022558,             0.00022558,             0.00022558
                    127,                 1.3009,                 1.0641,                 1.5302,                0.65087,                0.36593,                0.35891,                0.16445,                 2.0067,                 1.7202,                 2.7785,             0.00021738,             0.00021738,             0.00021738
                    128,                 1.2622,                 1.0171,                 1.5183,                0.60988,                0.36891,                0.34532,                0.16859,                  1.953,                 1.7193,                 2.6712,             0.00020919,             0.00020919,             0.00020919
                    129,                 1.2707,                  1.076,                 1.5422,                0.66416,                0.38489,                0.36438,                0.16489,                 1.9413,                 1.6878,                 2.6505,             0.00020099,             0.00020099,             0.00020099
                    130,                  1.292,                  1.045,                  1.533,                0.64804,                0.36093,                0.36025,                0.17108,                 1.9302,                 1.7195,                 2.6443,              0.0001928,              0.0001928,              0.0001928
                    131,                 1.2691,                 1.0531,                 1.5353,                0.65729,                0.39384,                0.37649,                0.17604,                 1.9215,                 1.6627,                 2.6266,              0.0001846,              0.0001846,              0.0001846
                    132,                 1.2766,                 1.0627,                  1.551,                0.67826,                0.39359,                 0.3879,                0.17046,                 1.9684,                 1.6841,                 2.7116,             0.00017641,             0.00017641,             0.00017641
                    133,                 1.2704,                 1.0724,                 1.5299,                0.69151,                0.39638,                0.40064,                0.17847,                 1.9432,                 1.6008,                 2.6984,             0.00016821,             0.00016821,             0.00016821
                    134,                 1.2679,                 1.0508,                 1.5109,                0.68781,                0.39937,                 0.3969,                0.17691,                  1.956,                 1.6643,                 2.6976,             0.00016002,             0.00016002,             0.00016002
                    135,                 1.2442,                 1.0475,                 1.5105,                0.64678,                0.40267,                0.38926,                0.17445,                  1.936,                 1.7106,                 2.6946,             0.00015182,             0.00015182,             0.00015182
