                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                 1.4679,                 2.0059,                 1.5104,                0.34741,                 0.2446,                0.21833,                0.12998,                 1.5857,                 2.1477,                 1.6534,              0.0035093,              0.0035093,              0.0035093
                    101,                 1.4684,                 2.0083,                 1.5153,                0.34832,                0.24498,                0.21886,                0.13042,                 1.5857,                 2.1464,                 1.6531,              0.0034437,              0.0034437,              0.0034437
                    102,                 1.4754,                 2.0099,                 1.5165,                0.35021,                0.24512,                0.21893,                0.13037,                 1.5855,                 2.1449,                 1.6525,              0.0033781,              0.0033781,              0.0033781
                    103,                 1.4691,                 1.9923,                 1.5118,                0.35037,                0.24455,                0.21907,                0.13053,                 1.5851,                 2.1438,                 1.6521,              0.0033126,              0.0033126,              0.0033126
                    104,                 1.4754,                 1.9903,                 1.5133,                0.35027,                0.24456,                0.21925,                0.13053,                 1.5845,                 2.1427,                 1.6514,               0.003247,               0.003247,               0.003247
                    105,                  1.465,                 1.9861,                 1.5077,                0.33966,                0.24436,                0.21939,                 0.1307,                 1.5845,                 2.1413,                 1.6512,              0.0031815,              0.0031815,              0.0031815
                    106,                 1.4617,                 1.9732,                  1.508,                0.33877,                0.24537,                0.21941,                0.13091,                 1.5842,                 2.1404,                 1.6508,              0.0031159,              0.0031159,              0.0031159
                    107,                 1.4569,                 1.9657,                 1.5016,                0.33903,                0.24701,                0.21982,                0.13123,                 1.5841,                 2.1393,                 1.6506,              0.0030503,              0.0030503,              0.0030503
                    108,                  1.459,                 1.9539,                 1.4988,                0.34098,                0.24613,                0.22003,                0.13128,                 1.5838,                 2.1386,                 1.6502,              0.0029848,              0.0029848,              0.0029848
                    109,                 1.4582,                 1.9619,                  1.498,                0.34422,                0.24463,                0.22006,                0.13141,                 1.5837,                 2.1384,                 1.6501,              0.0029192,              0.0029192,              0.0029192
                    110,                 1.4558,                 1.9481,                 1.4993,                0.34391,                0.24462,                 0.2203,                0.13164,                 1.5834,                 2.1378,                 1.6496,              0.0028536,              0.0028536,              0.0028536
