                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                 1.4533,                 1.2969,                  1.637,                0.61435,                0.34009,                0.33598,                 0.1638,                 1.9933,                 1.9577,                 2.4048,             0.00056159,             0.00056159,             0.00056159
                     86,                 1.4547,                 1.2975,                 1.6233,                0.65924,                0.27097,                 0.3224,                0.15866,                 1.9505,                  1.903,                 2.3371,             0.00055339,             0.00055339,             0.00055339
                     87,                 1.4524,                 1.2795,                 1.6151,                 0.5877,                0.39463,                0.33424,                0.16205,                 1.9417,                 1.8295,                 2.3784,              0.0005452,              0.0005452,              0.0005452
                     88,                 1.4334,                 1.2597,                 1.5868,                0.62128,                0.38132,                0.36141,                0.17299,                 1.9428,                  1.768,                 2.3303,               0.000537,               0.000537,               0.000537
                     89,                 1.4249,                 1.2288,                 1.5806,                0.61594,                0.35717,                  0.348,                0.16879,                 1.9405,                 1.8214,                 2.3755,             0.00052881,             0.00052881,             0.00052881
                     90,                  1.419,                 1.2533,                 1.5773,                0.61476,                 0.3874,                0.35084,                0.17486,                 1.9848,                 1.8739,                 2.4148,             0.00052061,             0.00052061,             0.00052061
                     91,                 1.4349,                 1.2653,                  1.596,                0.61433,                 0.3405,                0.31226,                0.15837,                 1.9139,                  1.991,                 2.3192,             0.00051242,             0.00051242,             0.00051242
                     92,                 1.4267,                 1.2646,                 1.5937,                0.56834,                0.33959,                0.33664,                0.16265,                 1.9537,                 1.8058,                 2.4093,             0.00050422,             0.00050422,             0.00050422
                     93,                 1.4104,                 1.2348,                 1.5723,                0.70421,                0.29523,                0.32778,                0.16908,                 1.9843,                  1.912,                 2.3793,             0.00049603,             0.00049603,             0.00049603
                     94,                 1.4357,                 1.2654,                 1.5959,                0.63638,                0.30097,                0.33286,                0.16402,                 1.9699,                 1.9471,                 2.4161,             0.00048783,             0.00048783,             0.00048783
                     95,                 1.4066,                 1.2351,                 1.5824,                0.62999,                0.32289,                  0.312,                0.15484,                  2.001,                 1.9212,                   2.43,             0.00047964,             0.00047964,             0.00047964
                     96,                 1.3988,                 1.1881,                 1.5527,                0.63746,                0.30161,                 0.3399,                0.16319,                 1.9862,                 1.8425,                 2.4118,             0.00047144,             0.00047144,             0.00047144
                     97,                 1.4112,                 1.2389,                 1.5804,                0.58518,                0.34661,                0.33451,                0.15617,                 1.9453,                  1.874,                 2.3593,             0.00046325,             0.00046325,             0.00046325
