                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    124,                 1.3241,                 1.0964,                 1.5125,                0.61117,                0.40821,                 0.3493,                0.17231,                 1.9638,                 1.8089,                 2.5675,             0.00024197,             0.00024197,             0.00024197
                    125,                 1.3287,                 1.1018,                 1.5233,                0.60245,                0.37585,                0.33515,                0.15761,                 1.9674,                 1.7753,                 2.5761,             0.00023377,             0.00023377,             0.00023377
                    126,                 1.3367,                 1.1236,                 1.5238,                0.62784,                0.35508,                0.33791,                0.16501,                 2.0088,                 1.8006,                 2.5946,             0.00022558,             0.00022558,             0.00022558
                    127,                 1.3228,                 1.0837,                 1.5052,                0.65064,                0.38622,                0.35497,                0.16564,                  1.984,                  1.691,                 2.5962,             0.00021738,             0.00021738,             0.00021738
                    128,                 1.2925,                 1.0562,                 1.5018,                0.60913,                0.37062,                0.34167,                0.16573,                 1.9817,                 1.7616,                 2.5602,             0.00020919,             0.00020919,             0.00020919
                    129,                  1.305,                 1.0816,                 1.5273,                0.65218,                  0.345,                0.34302,                0.16389,                  1.998,                 1.8252,                 2.5749,             0.00020099,             0.00020099,             0.00020099
                    130,                 1.3136,                 1.0632,                 1.5057,                0.65477,                0.39246,                0.35663,                0.16672,                 1.9965,                 1.8029,                 2.5739,              0.0001928,              0.0001928,              0.0001928
                    131,                 1.3014,                 1.0821,                 1.5238,                0.65978,                0.41066,                0.36528,                 0.1698,                 1.9958,                  1.758,                 2.5793,              0.0001846,              0.0001846,              0.0001846
                    132,                 1.2994,                 1.0955,                 1.5277,                0.58698,                0.37541,                0.32432,                0.16211,                 1.9853,                 1.7788,                 2.5925,             0.00017641,             0.00017641,             0.00017641
                    133,                 1.3149,                 1.1008,                 1.5211,                0.59634,                0.37243,                0.32566,                0.15981,                 1.9941,                 1.8037,                 2.6071,             0.00016821,             0.00016821,             0.00016821
                    134,                 1.2847,                 1.0506,                 1.4763,                0.59165,                 0.3846,                0.32638,                0.15532,                 1.9958,                 1.8096,                 2.5834,             0.00016002,             0.00016002,             0.00016002
                    135,                  1.288,                 1.0738,                 1.4975,                0.57989,                0.41761,                0.33248,                0.15899,                 2.0069,                 1.8088,                 2.6157,             0.00015182,             0.00015182,             0.00015182
                    136,                  1.305,                 1.0698,                 1.5068,                0.60011,                0.41214,                0.34141,                 0.1645,                 1.9938,                 1.7469,                 2.6084,             0.00014363,             0.00014363,             0.00014363
                    137,                 1.2909,                 1.0949,                 1.5144,                0.60824,                0.41987,                0.33643,                0.16273,                 1.9976,                 1.8001,                 2.5918,             0.00013543,             0.00013543,             0.00013543
                    138,                 1.2977,                 1.0703,                 1.5038,                0.58741,                 0.3867,                 0.3165,                0.15687,                 1.9972,                 1.7704,                 2.5818,             0.00012724,             0.00012724,             0.00012724
                    139,                 1.2935,                  1.054,                 1.4972,                0.60693,                0.38223,                0.31999,                0.15867,                 2.0143,                 1.7915,                 2.6114,             0.00011904,             0.00011904,             0.00011904
                    140,                 1.2806,                  1.065,                 1.4907,                0.61791,                0.39053,                0.32847,                0.15905,                 2.0301,                 1.7777,                 2.6206,             0.00011084,             0.00011084,             0.00011084
                    141,                 1.2705,                 1.0055,                 1.5788,                0.62648,                0.38003,                0.32781,                0.16196,                 2.0063,                 1.8268,                 2.6243,             0.00010265,             0.00010265,             0.00010265
                    142,                 1.2219,                 0.9489,                 1.5462,                0.59935,                0.38184,                0.33087,                0.16091,                 2.0212,                 1.8347,                 2.6323,             9.4454e-05,             9.4454e-05,             9.4454e-05
                    143,                 1.2253,                0.96466,                 1.5697,                0.66804,                0.37101,                 0.3434,                0.16668,                 2.0007,                 1.8179,                 2.6159,             8.6258e-05,             8.6258e-05,             8.6258e-05
