                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                 1.6564,                 2.4463,                 1.6845,                0.27972,                0.18255,                0.15421,                0.08451,                 1.7424,                 2.4956,                 1.8204,              0.0043616,              0.0043616,              0.0043616
                     88,                 1.6498,                 2.4491,                 1.6919,                0.27883,                 0.1841,                0.15467,                0.08478,                 1.7415,                 2.4925,                 1.8198,               0.004296,               0.004296,               0.004296
                     89,                 1.6493,                  2.441,                 1.6861,                0.27627,                0.18533,                0.15534,                0.08505,                 1.7411,                 2.4904,                 1.8192,              0.0042305,              0.0042305,              0.0042305
                     90,                 1.6481,                 2.4346,                 1.6844,                0.27475,                0.18745,                0.15614,                0.08543,                 1.7404,                 2.4876,                 1.8183,              0.0041649,              0.0041649,              0.0041649
                     91,                 1.6417,                 2.4256,                 1.6849,                0.27396,                0.18725,                0.15644,                0.08564,                 1.7397,                 2.4866,                 1.8183,              0.0040993,              0.0040993,              0.0040993
                     92,                 1.6378,                 2.4261,                 1.6814,                0.27298,                0.18733,                0.15646,                0.08578,                 1.7395,                 2.4863,                 1.8181,              0.0040338,              0.0040338,              0.0040338
                     93,                 1.6433,                  2.422,                 1.6778,                0.27027,                0.18866,                0.15676,                0.08583,                 1.7388,                 2.4855,                 1.8175,              0.0039682,              0.0039682,              0.0039682
                     94,                 1.6377,                 2.4115,                 1.6773,                0.27269,                0.18899,                0.15709,                0.08609,                 1.7387,                  2.484,                 1.8168,              0.0039026,              0.0039026,              0.0039026
                     95,                  1.641,                  2.407,                 1.6778,                0.27409,                0.19081,                0.15755,                0.08616,                 1.7375,                 2.4828,                 1.8161,              0.0038371,              0.0038371,              0.0038371
                     96,                 1.6369,                    2.4,                 1.6687,                0.27527,                0.19126,                0.15806,                0.08646,                 1.7372,                 2.4823,                 1.8155,              0.0037715,              0.0037715,              0.0037715
                     97,                 1.6375,                 2.4025,                 1.6753,                0.27532,                0.19126,                0.15815,                0.08653,                 1.7369,                 2.4812,                 1.8151,               0.003706,               0.003706,               0.003706
                     98,                 1.6349,                 2.3965,                 1.6724,                0.27541,                0.19166,                0.15806,                0.08664,                 1.7367,                 2.4798,                 1.8147,              0.0036404,              0.0036404,              0.0036404
                     99,                 1.6369,                  2.395,                 1.6765,                0.27422,                0.19193,                0.15823,                0.08668,                 1.7366,                 2.4789,                 1.8145,              0.0035748,              0.0035748,              0.0035748
                    100,                 1.6281,                 2.3917,                 1.6654,                0.27528,                0.19219,                0.15864,                  0.087,                 1.7362,                 2.4782,                  1.814,              0.0035093,              0.0035093,              0.0035093
                    101,                 1.6318,                 2.3936,                 1.6713,                0.27527,                0.19333,                0.15884,                0.08692,                 1.7361,                 2.4777,                 1.8136,              0.0034437,              0.0034437,              0.0034437
                    102,                 1.6401,                 2.3936,                 1.6742,                0.27454,                0.19312,                0.15902,                0.08694,                 1.7362,                  2.477,                 1.8135,              0.0033781,              0.0033781,              0.0033781
                    103,                 1.6334,                 2.3804,                   1.67,                0.27475,                0.19344,                0.15877,                0.08695,                 1.7362,                 2.4762,                 1.8133,              0.0033126,              0.0033126,              0.0033126
                    104,                 1.6437,                 2.3805,                 1.6733,                0.27517,                0.19318,                0.15908,                0.08715,                 1.7357,                 2.4757,                 1.8128,               0.003247,               0.003247,               0.003247
